"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Minha mãe teve uma briga daquelas comigo por causa dos horários de sono."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Amizades de escola eram verdadeiras."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas meu marido é Materialista, Mal Humorado, digo quase Bi POLAR, um bom pai sim, mas não um bom marido."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Entre risadas, brincadeiras, estava muito legal."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas lembro perfeitamente em que ele me contou que gostava muito de mim."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Lembro do sorriso que você abria quando me via, das explicações que você dava quando não conseguia telefonar."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	" Ela fica jogando na minha cara que eu não sei fazer nada, e ai eu fico com isso na cabeça, e me deixa mais impotente ainda. "	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele já me traiu uma outra vez e eu perdoei, ele esta agindo igual a outra vez, me tratando com a maior frieza."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu dia foi bom, acordei cedo, ajudei minhas mãe e meu pai a arrumarem minha festinha, busquei minhas amigas, comi muito churrasco e bolo, ficamos um tempo de boa."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, num só impulso, o irmão mais velho correu na direção do outro e abraçaram-se"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ultimamente brigo com a minha mãe TODOS os dias, agente briga por tudo, ontem mesmo estava brigando com a minha irmã mais nova a Bruna, por ter mexido nas minhas coisas, e minha mãe já brigou comigo."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	" A história fala de três amigas gordinhas, que um dia , se cansam de ser como são, se cansam de ver os olhares de gozo das outras pessoas, se cansam de não poder fazer o que as outras mulheres fazem, se cansam de ser umas badochas."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele me completa quando você sente que falta algo em você mas você nunca soube o que era e ai você acha alguém que te entede e todo meio oposto que você e ai você se sente completa."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Pensei muito hoje em tudo que voces falaram pra mim."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Nunca transamos, mas acho que tá mais perto que longe."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"O que começou com um pequeno mal entendido, finalmente explodiu numa troca de palavras ríspidas, seguidas por semanas de total silêncio."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não desista de suas escolhas e de seus sonhos nunca!"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Época em que só se ia pra escola pra brincar."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Me imagino visitando minha família nos fim de semanas e ouvindo as besteiras que meu pai fala e sempre vai falar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Minha família nunca ligou para o que acontece ou deixa de acontecer comigo."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Daqui a pouco ninguém mais vai querer me chamar pros grupos, se eu continuar mal assim."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas aí ela começou a falar que eu gostava dele e por fim, elogiou os olhos verdes."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eles não pensam como garotas. Então, não os trate como amigas."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não porque não possa me apaixonar novamente mas porque sempre que eu desejar uma pessoa, essa pessoa será você!"	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bom, trabalhamos na mesma empresa, porém, em setores diferentes, ela loira, cabelo longo, uma delicia."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Por incrível que pareça aquilo me deixava mais forte."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não posso me prender a amigos que sei que não estarão comigo como dizem que vão."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu namorado e eu então nos desentendemos por telefone e eu comecei a chorar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Fui muito infantil, o pior que continuo sendo, não sou mais uma garotinha, poxa sou uma mulher, tem coisas que não consigo evitar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu sou uma das únicas patricinhas de respeito, que curtem ler e que não são exemplos de putas."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Uma certa vez, eu tinha menos de 1 mês de namoro quando minha sobrinha nasceu, e meu namorado foi no hospital conhece-la e aproveitar e conhecer uma parte de minha família, que por sinal o adora."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu encontro ele todo sábado, ele mora a duas ou três quadras do meu condomínio e temos alguns amigos em comum."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não venha me pregar sobre o teu deus, eu tenho minhas crenças e não preciso de neguim vim buzinar no meu ouvido pra pregar coisas que nem ele mesmo pratica não."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ninguém nunca se importou comigo."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sabe o quanto eu amo o Diego, e que jamais faria algo de ruim pra ele."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Agora você deve saber o porque eu não suporto suas namoradinhas, porque elas sempre estavam com o garoto que eu realmente amo e o que eu quero ficar e sempre quis."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Estou ansiosa a te esperar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sei la, é uma coisa tão estranha."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ás vezes me vêem na cabeça que ninguém gosta de mim, minha mãe é um porre o único que se salva e que eu ainda não fiz nenhum bobeira porque ele não deixa é o Vinny mesmo."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Enquanto eu tiver forças luto, acho que até por isso consegui bom emprego cedo, me relaciono muito bem com as pessoas, lógico que a beleza de descendente de índio com italiano faz a diferença."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mexi nele, balancei ele, revirei ele e nada do homem acordar, até que quando eu vi uma garrafa perto da cabeça dele decidir pegar ela e derramar o liquido que estava dentro dela na cabeça do homem, foi ai que ele acordou."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ela falou pra mim que eu era um cara muito especial, que eu sabia tratar a mulher como uma rainha."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Como o irmão mais velho e brincalhão, como o caçador de patos mais incrível que já passou pela terra."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Se precisar, me procure; se sentir saudades, ligue; se estiver com algum problema, conte comigo; e se tiver um tempo, vamos nos ver !"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu pai preferiu minha madrasta a mim (apesar de eu já ter me acostumado com isso, tinha sido a primeira vez que ele tinha feito isso)."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Espero que o tempo passe , espero que a semana acabe , pra que eu possa te ver de novo !"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ao cair da noite nos dirigimos ao hotel mais próximo da casa, com uma boa aparência, ficava mais a vontade para passar a noite."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu não consigo acreditar que é tao difícil conversar com voce, com a minha própria mãe."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu fazia isso, porque eu não sabia o que era o amor."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E foi daquelas colas de isopor mesmo, e já tava sequinha."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Encontrei o blog da Crisanne Braga, uma ótima terapeuta holística daqui da cidade, li algumas matéria no blog dela e entrei em contato querendo saber os valores."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Briguei com a minha mãe por causa do notebook que ela não queria me emprestar pra fazer o trabalho e me queimei com a vela."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Foi quando encontrei uma mulher que já havia conhecido antes e parei no carro, parece filme americano, onde o galã para e a mulher entra no carro e foi assim mesmo."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"O carpinteiro que fez o trabalho, partiu com sua caixa de ferramentas."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu pensamento é confuso e desorganizado. "	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Biluca não é um nome muito conhecido não."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Também não me considero uma pessoa com sentimentos."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Um lugar com paz, com alegria."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas eu acho que nem na de remanescentes eu vou estar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"To chateada e decepcionada."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"O engraçado também é que ele quase nunca tem dinheiro pra gastar com a minha amiga, sempre tem que dividir, mas com ROUPAS DE MARCA, TÊNIS E academia ele tem sempre!"	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele foi meu professor de Geografia do 3ºano, só que ele deu aula de agosto até dezembro ."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não deixe sua vida passar por passar escreve sua historia dia após dia vc merece ser feliz vc tem que ser feliz não de aos outros poderes que eles não possuem"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sempre fui apaixonada por cachos, mas não sei porque, alisei meu cabelo."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Quando se apaixona por uma garota tímida, saiba que ela pode também estar mas nunca tomará iniciativas nem para te olhar nos olhos."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Casei cedo e acho que não foi uma boa escolha essa."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele queria fazer sexo anal em mim e tava insistindo muito."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Conversamos sobre um futuro , mais tão presente em nós , casamento , sobre ver algumas casas , nos imaginamos juntos pra sempre , na nossa casa, com nossas coisas do nosso jeito e ele me imaginando grávida !"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Com o final do período na faculdade, fiquei péssima."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Me desculpe, mas eu nunca serei perfeita e isso, acredite, dói mais em mim do que em você."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"A Nanda ligou para a SAMU mas não adiantou muita coisa eles não podiam vir, mas o meu pai me levou para a UPA lá fui atendia rapidamente o medico não sabia o que eu tinha e me receitou um remédio para eu parar de tremer o remédio era via venosa ou seja teria que tomar ele junto com soro na veia. "	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ontem eu fui pela primeira vez em um centro espirita, foi indicado por Letícia uma amiga minha que agora tá morando em joão pessoa."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Pois uma coisa é certa, se não é pra ser com você, vai ser com quem me ame e retribua."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Teve um que em cima da hora eu desisti e comecei a chorar, mas eu falei com a professora e ela me passou um trabalho alternativo enorme, pra eu não ficar com zero."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E ainda por cima ele bateu na minha mãe."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"No banheiro as suas gavetas estão vazias."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Já li metade do livro e deu pra perceber que é totalmente diferente do que eu pensei."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Boa parte dos que ameaçam fazer, não fazem, mas se você está pensando, eu tenho um relato a dar."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E foi assim nos conhecemos e nos tornamos amigos e realmente éramos amigos sem interesses em nada apenas amigos."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele falou que gosta de mim de verdade, e pediu pra mim ter paciência."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não importa o preço, o que importa é que eu esteja linda no dia."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Então, nem deu tempo de eu ler uma página do livro e já bateu."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bem, andei dando uma pesquisada e o mais legalzinho que eu achei foi a lamotrigina, que não engorda."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não quero que me juguem, me xinguem ou coisa parecida quero apenas que me compreendam!"	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E quando acorda já levanta com ela na cabeça, pensando que saudade, e sonhando alto, colocando a pessoa em nossa vida."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu ja estou mocinha ja percebo quando os garotos reparam nas meninas de peito e bunda grande, quase ninguém nota ne mim, e e muito chato isso."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Foram tantas dificuldades, tantos mistérios, tantas perguntas sem explicação."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas, nem dei chega pra lá nele não, até mesmo porque ele nem pediu nada pra mim, só me tratou dessa forma, puxando meu saco."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Foi maravilhoso, perfeito, por um momento consegui a atenção que minha irmã tinha sem esforços."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Numa manhã, o irmão mais velho ouviu baterem à sua porta."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Agora com o coração mais aberto, seguia com o caminhão em direção a nova casa, depois de trinta minutos estávamos próximas."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Na aula do Ricardo nós revisamos algumas coisas do ano passado e ele passou um dever de casa, eu gostei dele, ele é engraçado!"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Conheci um rapaz, gentil, bonito e engraçado."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sabe hoje quando estava saindo da garagem lá de casa eu sem querer esparrei o carro e arranhou ele na parte de trás, nossa eu estou me sentindo um lixo."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Acredito que por causa disso essas férias foram perfeitas."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Na aula do Kairton revisamos também, porém a parte que eu mais gostei foi quando nós fomos avaliar a música."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ate que nesse mês de outubro ela me mandou um convite no facebook e eu adicionei ela."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Queria tanto, mas não posso, pois o que sinto por ti é tão forte, impossível de esquecer."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"quilo me magoou poxa, imagina, magoaria qualquer pessoa, não é mesmo?"	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Os milagres existem pois não reconstruíram Hiroshima das lágrimas, do sangue, da solidão, agora é um porto movimentado, disse ela a mim."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Com 27 anos, me imagino ainda estudando alguma coisa que me interesse, se for preciso estudar tudo de novo, me imagino com um canudo de respeito na mão, me imagino ter passado pelas melhores e mais engraçadas coisas da vida."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não tem tantas páginas e o escritor também não era conhecido por mim!"	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bem, meu psiquiatra quis que eu experimentasse ficar só com um comprimido de fluoxetina."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não sei como foi possível, mas chorei seis horas sem parar."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Entrei no banheiro e fui tirando minha roupa, olhando nos olhos dela perguntei se eu podia entrar, balançou a cabeça com um sorriso malicioso e fez um gesto que sim, passou a mão pelo meu corpo."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Andei pesquisando a idade do pessoal daqui, e como disse estou escrevendo um livro, já postei o primeiro capítulo do mesmo."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não o considero um sentimento ruim, pois ele me faz ter esperança em meio a tanta briga."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Tive muito enjoo e meu namorado coitado foi quem mais enjoei e por isso nos afastamos e com apenas 4 meses de gravidez cada um foi pro seu lado literalmente."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Quando eu era criança, acreditava que as estrelas eram os olhos de Deus, que piscavam de vez em quando para a gente apenas para que soubéssemos que havia um cara lá em cima de olho nas traquinagens que aprontávamos."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Pois, não sei se vou aguentar de saudades."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu disse que queria matar a saudade e ela disse que também."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Estou muito feliz e espero que você também."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	" Minha mente diz que é loucura esperar tanto tempo, mas coração diz que é possível."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Hoje foi um dia de tantas surpresas e alegria não sei bem como dizer é que ainda não estou acreditando que estou acorda pensando nele às 5hrs da manha."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Tenho medo de me transformar num robô."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Nós possuímos o ingrediente básico que tudo sustentará e que tão poucos tem o privilegio de ter: o Amor."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ninguém merece ficar se humilhando, chorando, em fim, sofrendo por uma pessoa que não dá valor ou não quer receber seus SENTIMENTOS."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Minha educação depende da sua!"	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu anjinho da guarda que se chamava Douglas, além de lindo era meu melhor amigo!"	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Acabamos nos beijando mais e mais, meus braços o abraçaram."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ele enfiava a língua na minha garganta, que quase morri."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Fui no médico e ele disse que todas essas dores q eu to sentindo são causadas por nervosismo, e como eu vou ficar calma?"	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bom meu primeiro dia de aula ja começou com dois professores novos."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E meu complexo de inferioridade só aumenta nesses casos."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu tinha amores, conquistas."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Hoje, meu primeiro post, vai ser bem rápido porque está tarde."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Vontade de grudar em você e nunca mais desgrudar, sentir tuas mãos afagando meus cabelos e dizendo que os adora novamente, ouvir tua gargalhada."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Os jovens abraçaram-se com ternura, e logo partiram para cumprir a missão recomendada."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu decidi aceitar, porque eu estava terrível mesmo ( ainda to, mas pelo menos agora que eu entrei de férias deu pra dar uma aliviada)."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sinto falta das brincadeiras de boneca , de assistir chiquititas na tv , e ouvir sandy e junior."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Subimos as escadas entramos no quarto 42, um espelho na frente, banheiro amplo com ceramica antiga, no quarto uma enorme cama, o ambiente era parecido com um Motel, mas um pouco menos atrevido."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Amanhã vou comprar o meu vestido, mas não sei se vai ser aquele que eu tinha dito, porque além do vestido, eu ainda tenho que comprar um salto e o presente."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bom tudo começou em Abril do ano passado quando minha mãe começou a namorar um homem que eu nem sei da onde que apareceu , bom eles estavam namorando a uma semana e ele já tava morando dentro da mi.nha casa"	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não aguento mais ficar longe do meu namorado - eu quero transar, porra ! "	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E vou provar a todos que, tal como todas as outras raparigas, eu também consigo ter um corpo atlético e ser muito magrinha e perfeitinha."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Topiramato emagrece, mas fode com a memória, e pra uma universitária isso não é nada legal."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Até que não aguentei mais e comecei a bater de frente, sai de casa sem rumo, muitas vezes, e pela primeira vez aos doze anos conheci o que era a depressão."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Vendo aquelas malas todas arrumadas, me dei conta do que estava fazendo e que realmente era uma loucura na qual eu estava começando a gosta."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Estávamos no ponto de ônibus, brincamos como nos filmes, ele corria atrás de mim, me pegava pela cintura, fazia cócegas, me pegava no colo, me levantava tirando meus pés do chão."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ai a chorona aqui passou a noite chorando, até ficar de olhos inchados."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mês de setembro não teve nada de interessante , trabalhei muito como sempre e pertinho do final de ano ."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Foi tudo tão intenso, um mês parecia anos."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas milagres existem, perguntei a ela."	"neutra"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Foi só piscar o olho, que eu me apaixonei enfim , e no meio da fumaça , ele também gosto de mim."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Cara, na boa, isso me deixa furiosa com ela."	"negativa"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Fico feliz por isso, porque fomos feitos para brilhar."	"positiva"	""
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Aquele dia na parte da manhã foi torturante, sabia que minha mãe falaria um monte, ela estoura do nada e não para mais, quando briga com meu pai quase bate nele."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Ele provavelmente vai falar comigo, pelo facebook."	"neutra"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Há 5 anos perdi meu motivo, minha esperança, perdi minha vontade de viver."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Falei para minha mãe que ia tomar sorvete com alguns amigos imaginários, a sorveteria fica perto da casa dele e um pouco longe da minha, no contrato inicial, ele tinha proposto tomar um sorvete e a segunda parte eu tinha que escolher."	"neutra"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Minha mãe teve uma briga daquelas comigo por causa dos horários de sono."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Amizades de escola eram verdadeiras."	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Mas meu marido é Materialista, Mal Humorado, digo quase Bi POLAR, um bom pai sim, mas não um bom marido."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Entre risadas, brincadeiras, estava muito legal."	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Mas lembro perfeitamente em que ele me contou que gostava muito de mim."	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Lembro do sorriso que você abria quando me via, das explicações que você dava quando não conseguia telefonar."	"neutra"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	" Ela fica jogando na minha cara que eu não sei fazer nada, e ai eu fico com isso na cabeça, e me deixa mais impotente ainda. "	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Ele já me traiu uma outra vez e eu perdoei, ele esta agindo igual a outra vez, me tratando com a maior frieza."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Meu dia foi bom, acordei cedo, ajudei minhas mãe e meu pai a arrumarem minha festinha, busquei minhas amigas, comi muito churrasco e bolo, ficamos um tempo de boa."	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, num só impulso, o irmão mais velho correu na direção do outro e abraçaram-se"	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Ultimamente brigo com a minha mãe TODOS os dias, agente briga por tudo, ontem mesmo estava brigando com a minha irmã mais nova a Bruna, por ter mexido nas minhas coisas, e minha mãe já brigou comigo."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	" A história fala de três amigas gordinhas, que um dia , se cansam de ser como são, se cansam de ver os olhares de gozo das outras pessoas, se cansam de não poder fazer o que as outras mulheres fazem, se cansam de ser umas badochas."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Ele me completa quando você sente que falta algo em você mas você nunca soube o que era e ai você acha alguém que te entede e todo meio oposto que você e ai você se sente completa."	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Pensei muito hoje em tudo que voces falaram pra mim."	"neutra"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Nunca transamos, mas acho que tá mais perto que longe."	"neutra"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"O que começou com um pequeno mal entendido, finalmente explodiu numa troca de palavras ríspidas, seguidas por semanas de total silêncio."	"negativa"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Não desista de suas escolhas e de seus sonhos nunca!"	"positiva"	""
"2737ad6d493b1384664c3da6c6b8d958"	"m"	"Época em que só se ia pra escola pra brincar."	"neutra"	""
